8.303712404232844735e-01 6.566747036994927678e-01 5.468314898445258976e-01 1.643935354799012927e-01 1.063856606770754070e+03 9.793470289988364996e+00 -9.205466760795093961e+00 4.479756205417151804e+00 1.109337776993187807e+00 2.603941649852431484e-01
9.629299357644733881e-01 5.636902430602886982e-01 4.728642085393035543e-01 4.117893725151304529e-02 9.797055653614961557e+02 7.808156688508590015e+00 -6.033358288109802459e-01 5.745750013356754060e-03 2.574553978475628835e+00 1.535881371913128124e-02
6.990132463048174261e-01 7.974802597466890131e-01 4.924328785242351181e-01 1.409028573492535075e-01 1.180656928358031564e+03 6.043950607442004497e+01 1.129414310727135273e+00 1.090434831579374819e+00 8.087777116691478696e+00 4.575225229511870051e-02
9.475764072976483599e-01 9.297023328960412059e-01 5.724868103938915986e-01 7.469353140864140594e-02 4.970574287984098873e+02 7.007437122881678704e+01 4.681299514805840722e+00 8.492752374047523034e+00 3.172982995379070470e+00 3.039423705671978615e-01
1.042490125271670953e+00 8.755034090550655179e-01 2.506241251942717962e-01 2.802855434708290128e-02 1.202467276234124256e+03 1.856217540463949263e+02 1.695013462532298121e+00 1.106517533799913622e+01 5.367798160440773181e+00 6.105091190586886540e-03
1.483072508892304242e+00 7.516003490443066148e-01 2.601093511803974634e-01 1.004907536147694042e-01 1.145566272214296077e+03 1.326036490977963069e+02 4.150041480508052771e+00 1.017594587144615659e+01 9.622275859991665570e+00 2.923189808108150878e-01
1.261780369209143826e+00 8.576105976806635001e-01 3.338288108884533423e-01 9.873698151578765014e-02 6.018949265114215450e+02 1.350013334011855477e+02 -7.964148720969963513e+00 1.586930622120335421e+00 8.701921212986751808e-01 3.530549142292782605e-02
1.552259692934781166e+00 5.954470214008240614e-01 4.085817331384370976e-01 1.691804729459156498e-01 1.280630933223555530e+03 3.245361700392406679e+00 7.354758264996693384e+00 9.366251291357144737e+00 1.250887659847810252e+00 2.410521274699428673e-03
1.398498847258889288e+00 1.329256041317804504e+00 2.374747503974262430e-01 1.043887130947915021e-01 1.107550252023018629e+03 9.735254078496097918e+01 -7.942240352801650971e+00 1.416992306580436534e+01 5.991781412813223184e+00 4.305759541698461063e-02
1.242594199064051885e+00 9.527753661767559556e-01 2.079542204398398819e-01 8.052874007015280167e-02 1.193174833845016337e+03 1.209773879397775715e+02 -1.307967965981971403e+00 6.439615416830213324e-01 3.025862447374683128e-02 2.553894885966806472e-01
1.179989116939966998e+00 1.316010755356579853e+00 1.772358992436799327e-02 9.280775710739938567e-02 6.604258712752479141e+02 1.743572116477752161e+02 5.482945198840507572e+00 1.171235168806762594e+01 8.959933781417138476e+00 5.500708596786751947e-03
1.268383745572608579e+00 9.313217038969119344e-01 3.676742327448052627e-01 1.107412836704004949e-01 7.009732241282077894e+02 2.411211207682119095e+01 9.417286698374560672e-01 1.134201751746422460e+01 3.807517469249090958e+00 2.893859143656207777e-01
1.144055658934639119e+00 1.290540280563011066e+00 1.216474646663245895e-01 4.406164778113379893e-02 7.895886046405755678e+02 6.974363487732956912e+01 1.992510014666137863e-01 1.205911371856283054e+00 8.814095133602153354e+00 5.478622153099688141e-02
8.548367962773454343e-01 1.014455714655654539e+00 1.094194918092420976e-01 1.469534475821491215e-01 7.446004788739005562e+02 1.964093396404549310e+02 6.731115795303612259e+00 6.297569629259727186e+00 6.246441048157924669e-01 4.566273102207807355e-03
1.320125999309402109e+00 1.040746538636741825e+00 3.314444506447791761e-01 4.308273689784112431e-02 7.080376988408258967e+02 6.964409384943991199e+01 6.472891868403031879e+00 1.013551450459468661e+01 2.111918667548358108e+00 1.626283920732207733e-01
1.388172675151489344e+00 1.120447155679036300e+00 5.214758792970821677e-01 5.856853790543817273e-02 4.640559962684569655e+02 2.848280399426811016e+01 -6.308321207118523510e+00 9.881128259160193439e-01 7.294588435692058503e+00 1.142258396379652874e-01
1.499395904619071906e+00 5.563619542884667979e-01 1.017355991407572768e-01 9.297500327732573233e-02 9.292950808009036336e+02 8.144975582908256229e+01 4.928749724266614507e+00 9.740659167637200966e+00 3.254754112701629509e+00 1.507135778466161813e-01
7.159336092258730133e-01 1.026624359792395857e+00 4.309933186345076273e-01 9.055482286773998413e-02 1.298350403492364421e+03 1.111130491809943521e+02 -4.041417900412094255e+00 2.370962347232010270e+00 5.480875273008817494e+00 1.291991779460188727e-01
1.135403205964486961e+00 1.153652471544728941e+00 1.842735026623040090e-02 7.125281265034746903e-02 1.381617614353152931e+03 1.794933570326707297e+02 -3.776604528363378677e-01 6.814642332789762946e+00 5.917235344318198642e+00 1.175495500145501415e-01
1.249619542504694092e+00 8.679291905105259719e-01 4.751732093592284656e-01 2.624162838053639354e-02 4.630573115528869153e+02 1.058867668201051657e+02 -9.639616952201638611e+00 5.808917150718034828e-01 8.693286748725942203e+00 1.316302955594678137e-01
1.185201148431917595e+00 1.200739698505449038e+00 6.319430073608311993e-01 1.505100481615894714e-01 6.353489577363212675e+02 3.396607890422080089e+01 -1.751376451560307856e+00 6.496940408173290660e-01 3.893293860688134878e+00 1.711739043596433030e-01
1.505784882653808721e+00 6.740142142868437158e-01 1.498722241016288426e-01 5.443195079193093033e-02 1.253498486190751464e+03 7.871934054340917442e+01 4.357674407271916905e+00 4.419616178823965846e+00 6.466072576916475967e+00 2.690867397258384086e-01
1.487929642801358199e+00 8.280620438024866026e-01 2.831421805139229253e-01 1.519008366111194441e-01 6.752897311961301057e+02 4.858351428994811272e+01 -9.915112083428930134e+00 3.605364913681792682e+00 9.231436396888211604e+00 1.415241537990896692e-01
8.477381255417261174e-01 1.106304479273212182e+00 1.040751630329522504e-01 1.037215439480737578e-01 7.594912485190606048e+02 2.468237383529790208e+01 1.435277573797726802e+00 3.596828776218000456e+00 5.904278451816193041e+00 1.048427196517193183e-01
7.241814229002397907e-01 5.307810511623152205e-01 5.780901670053208846e-02 1.108607122295535707e-01 6.347135889576242107e+02 2.997098688047958248e+01 -5.395747889755877935e+00 8.092352984219068901e+00 9.703484668662598622e+00 1.617313094938710449e-01
1.278055594087267988e+00 1.142277717045383723e+00 3.099055050427818037e-01 4.147463162060836123e-02 6.369569296161753300e+02 1.270838246547663601e+02 1.890646514179787463e+00 1.089283158691033648e+01 6.585393124576065738e+00 3.993256271021933257e-02
1.054350479129548379e+00 6.160078284620486011e-01 4.466529585312127848e-01 1.736852081487650912e-01 1.039741388995677426e+03 7.726665261147212505e+01 -4.216407241062638533e+00 1.058722350216431529e+01 1.583721849691961392e+00 3.361138011852071728e-01
1.393383618606535368e+00 9.544597920910622424e-01 5.045817443343512121e-01 1.237209791143461385e-01 1.038116552490613685e+03 7.630125951598181189e+01 7.553441648071817838e+00 9.923658518222751468e+00 6.094652525424264056e+00 2.884885561427497080e-01
1.051935828170961429e+00 5.650712684123850860e-01 2.228427095127747115e-01 1.131852466034860699e-01 8.346756126531956852e+02 7.211226678770307785e+01 8.056516872085296654e+00 7.323546271900677418e+00 7.682888116022375868e+00 8.344937769629467983e-02
1.278341888169041596e+00 6.451233487155253465e-01 5.855015357445298996e-01 1.382583980317458605e-01 4.458803687794379584e+02 1.244036169416365851e+02 -4.404823050516512239e+00 1.635539730380941359e+00 7.948621748203349213e+00 7.168565624474695919e-02
1.304018402167538282e+00 6.256157397765272909e-01 1.095319541549247822e-01 5.918656075346918205e-02 4.864482887215011147e+02 1.080669232165663800e+02 -8.506906858465754340e+00 1.296389029144808802e+00 5.351573439297424351e+00 2.893424243702030774e-01
1.547056710552467962e+00 1.053896663829849700e+00 2.947162668265572716e-01 6.432504639755111386e-02 1.016773200302168561e+03 1.482350032068963799e+02 -8.046806601720700058e+00 1.177155342920991288e+01 9.183889820306932350e+00 1.358845726890378636e-03
