613231 	 47.2033 
614187 	 96.2655 
619873 	 63.7764 
632390 	 78.9896 
632685 	 64.5868 
670672 	 49.0383 
683747 	 40.4954 
694850 	 58.6471 
697271 	 37.4462 
699358 	 55.8454 
702115 	 54.985 
702898 	 40.91 
704397 	 93.0921 
758507 	 61.7453 
761342 	 53.3667 
764910 	 56.0235 
766313 	 76.1733 
769014 	 53.387 
769654 	 78.2278 
771839 	 48.849 
774394 	 76.5765 
843247 	 68.5226 
866974 	 60.3729 
868740 	 64.9014 
868960 	 71.2823 
906498 	 73.339 
907721 	 50.3342 
912043 	 32.5864 
914568 	 72.2223 
915382 	 69.5737 
