1.473378504433638270e+00 6.358278805438652981e-01 6.263588668699112683e-01 2.658178228375645755e-02 1.016187873634123207e+03 1.466983184374548443e+02 -2.644438291969537502e+00 2.621996454249947428e-01 5.925152016935429700e+00 5.299863035727658822e-02
1.169753729068828463e+00 1.309306159315668960e+00 2.926053145370298147e-01 2.998063492496120044e-02 6.966148320174963828e+02 1.945791357087442464e+02 -8.425409984861314427e+00 8.687449148138020050e+00 7.622819831320599704e+00 1.240216556768408696e-01
8.606395355421456728e-01 6.357096749870225771e-01 6.250727354655020995e-02 3.278858474356992347e-02 1.216840679942130009e+03 1.532735465385693203e+02 -1.921657668849947598e+00 8.885855262419386946e+00 4.776819382845831186e+00 1.445550761655739480e-01
1.321751223171208522e+00 1.254443848754401625e+00 5.014644123130562736e-01 4.603219445466524146e-02 7.677555977771271500e+02 3.658641900375639011e+01 -6.406776905475217276e+00 3.726706015582377685e+00 6.767114254528149075e+00 4.967310282508796693e-02
1.541152197079837638e+00 5.850342006762504488e-01 5.113036325157899881e-02 8.704154470572458141e-03 1.015170971722790455e+03 5.122326430258501873e+00 7.795051692388142328e+00 1.086067748399013233e+01 6.932484670259135839e+00 2.630901075876379558e-02
1.072861542731067264e+00 1.225623069566816881e+00 4.305180481416986393e-01 9.252179252881050087e-02 7.506580639162532407e+02 1.614500277340253547e+02 2.874561343085292320e-01 2.160208551219241713e+00 4.996795706367620049e+00 1.082987570453188275e-01
7.829523514821566943e-01 1.232382788444031263e+00 5.720225752156734567e-01 1.128046098656124846e-01 1.499919385117955926e+03 1.006452648704001831e+02 4.729528106824583134e+00 4.065123956532730176e+00 6.816761992167449158e+00 1.412453514795763976e-01
1.083087628863948826e+00 8.068793287999928010e-01 4.119227726363847708e-01 3.084790060425186484e-02 9.318405733375345790e+02 4.953949238997357440e+01 -8.637518692934976983e+00 4.502828406251061288e+00 3.976178894827318011e+00 2.990475342552892379e-02
1.503060396270928578e+00 6.778755190034400080e-01 3.362467855962299468e-01 1.598447419493158762e-03 1.340263612675599916e+03 1.925704934235225494e+02 -7.335385749035216563e+00 9.042816787892752117e+00 1.774600875208190986e+00 6.287000954495469696e-02
1.098044418805543820e+00 1.224560675091748596e+00 5.729988624629603344e-02 8.610091411714816678e-02 1.168603295092414783e+03 1.862110304877858766e+02 1.458765842224671871e+00 4.490807885393543586e+00 4.124920680370147252e+00 2.001217800747190356e-02
1.089084491505359686e+00 7.495495582604561058e-01 6.275774474355875210e-01 7.742811395829451993e-02 6.763223245554999039e+02 2.709310208752228277e+01 4.384101326304260304e+00 9.417883005279328756e+00 6.582277291720917134e+00 6.606778128165838315e-02
8.886823802659288285e-01 9.065020794678408933e-01 3.994510379584521598e-01 7.310351036521761658e-02 9.189106900832356359e+02 1.735602664635008097e+01 9.990501870592964906e-01 1.051971114247136541e+01 4.720177436063908161e+00 8.592676924064956978e-02
8.094075568178737967e-01 8.448760790390991149e-01 4.075670282990421223e-01 2.565704790128636031e-02 1.237829175394790582e+03 4.615022752998672928e+01 9.130723494280005070e+00 1.191157271910570614e+01 3.237307523194488112e-01 1.175733371749299039e-01
1.238463637373730108e+00 1.337259114501159640e+00 6.373353232845379024e-01 3.850497767461351362e-02 6.570281885900191128e+02 1.500990352024500218e+01 -9.427173439799737764e+00 5.244595486355426495e+00 1.641698546676656489e+00 7.391735449186032092e-02
8.691279738396466836e-01 9.633846356674269362e-01 4.946939706661617198e-01 1.288149850526639113e-02 6.107991806726279265e+02 1.622986817948544740e+02 -9.298106481086012565e+00 7.221703013195127419e+00 6.977157327226053418e+00 7.134731388980464217e-02
8.743393261799614624e-01 7.003996397080908265e-01 2.155225981919349776e-01 1.072970493491316180e-01 1.125154734443958887e+03 2.601837759425862728e+01 -2.122497937915435173e+00 3.957904733845000855e+00 3.853719937303993426e+00 1.143760520966674576e-01
