361278 	 59.9634 
361506 	 55.426 
362371 	 47.9756 
363333 	 32.4858 
366997 	 37.696 
369275 	 46.2247 
374037 	 24.0019 
375052 	 31.723 
375566 	 30.7563 
375732 	 57.6262 
376160 	 41.5186 
376819 	 50.2175 
377601 	 24.9445 
377892 	 50.6487 
378052 	 43.3481 
383610 	 47.0918 
384230 	 46.2517 
384396 	 32.6818 
384786 	 32.2403 
384951 	 44.9307 
385121 	 36.4691 
385234 	 49.6174 
385394 	 32.9945 
385498 	 25.6296 
385499 	 28.634 
389246 	 31.5441 
390038 	 26.7025 
390992 	 22.3229 
391247 	 42.7864 
391872 	 44.3507 
392177 	 49.3662 
392578 	 48.6867 
393023 	 48.7179 
393334 	 38.5933 
393413 	 30.773 
394232 	 40.4348 
414234 	 36.9916 
415219 	 41.8104 
416598 	 30.8757 
418313 	 31.2438 
419386 	 28.4134 
421042 	 26.5854 
421991 	 36.3996 
422461 	 51.1921 
427864 	 37.9561 
436578 	 48.9481 
439534 	 35.313 
446220 	 40.941 
448507 	 38.2112 
448959 	 45.2748 
449132 	 36.2929 
451723 	 40.567 
