307881 	 20.9314 
314455 	 34.1856 
324963 	 23.4608 
327923 	 31.6542 
335185 	 41.0057 
341813 	 58.8708 
363749 	 43.4634 
370961 	 94.7754 
375066 	 27.9812 
377982 	 32.2891 
385506 	 29.9213 
389852 	 42.6321 
392337 	 31.8241 
394076 	 61.9272 
395874 	 63.9213 
399608 	 23.6926 
416053 	 38.5171 
419924 	 48.3919 
448506 	 77.7729 
452524 	 48.26 
457622 	 36.6787 
482220 	 27.5219 
495379 	 40.3261 
505637 	 21.8112 
510652 	 50.7291 
542069 	 36.6847 
578792 	 73.1928 
595926 	 25.5522 
608383 	 57.3326 
653314 	 30.3469 
671661 	 20.769 
