717076 	 64.0487 
719289 	 65.7213 
767730 	 100.305 
768675 	 101.111 
769234 	 61.3116 
771720 	 73.468 
775742 	 69.9375 
776664 	 65.2291 
780106 	 88.3564 
781400 	 95.2427 
787289 	 103.821 
819760 	 67.7889 
826246 	 65.7196 
833676 	 24.5433 
843361 	 55.8064 
871815 	 127.499 
880040 	 41.8804 
886921 	 44.1216 
890410 	 51.6192 
892937 	 128.101 
897108 	 72.457 
904687 	 50.6404 
909855 	 73.9175 
912292 	 78.8086 
916012 	 45.8848 
919728 	 33.9996 
922820 	 35.6053 
927758 	 64.818 
929877 	 54.9192 
932776 	 30.2924 
957035 	 52.866 
958393 	 61.278 
959461 	 50.8347 
