665171 	 35.2637 
700908 	 28.9087 
702113 	 53.0538 
706423 	 48.3047 
710235 	 48.6638 
761804 	 62.7354 
763088 	 36.8928 
769026 	 46.7523 
771979 	 65.8319 
772976 	 63.1378 
776604 	 48.4836 
782828 	 57.2867 
844363 	 40.291 
868056 	 56.8024 
869656 	 63.3705 
873255 	 80.4281 
893737 	 72.5395 
894605 	 80.6006 
904090 	 52.8602 
905154 	 67.3962 
908430 	 58.5085 
908743 	 63.5839 
910125 	 50.8694 
911177 	 67.2916 
911950 	 70.4806 
914561 	 68.2917 
916252 	 66.8836 
917253 	 54.6616 
919186 	 53.6798 
941316 	 73.4381 
953611 	 99.6393 
956760 	 53.3754 
958348 	 27.5791 
959314 	 46.0906 
