7.093627128424914163e-01 7.978331725923898388e-01 6.194867172482015905e-01 1.721296188803795035e-01 9.080799050339435325e+02 4.294954733786095602e+01 -3.799780585593173221e+00 1.146314402936836352e+01 4.715583740864071949e+00 1.032343911794297853e-03
9.115357952149900633e-01 5.576579063074579290e-01 2.810744424538590414e-01 1.083445490783269544e-01 1.474757928147950679e+03 1.153895989230857708e+02 -4.976677887700038383e+00 8.973090840130165446e+00 1.155436764183673803e+00 1.369508838841526632e-01
1.099336283323374186e+00 7.982472668657006887e-01 6.325983934896220462e-02 3.136758360554507685e-02 1.240678699860248116e+03 1.104761828413356710e+02 4.670295521355015467e+00 3.686984855772371894e+00 1.825116681209695280e+00 2.430838508726845815e-01
7.453994541105362082e-01 7.542860132584879862e-01 6.823292882240635793e-01 1.313662375673228244e-01 1.075792299766257202e+03 7.303348843358321574e+01 -3.437804707071321353e+00 5.782977010105617488e+00 6.645365070674503549e+00 2.584387691284095734e-01
1.451925317722911668e+00 7.259300908705074162e-01 9.612265423918506246e-02 1.291067471172554770e-01 1.489954273492341144e+03 6.571753156234339599e+01 7.736641162606225919e-01 1.261377270013062635e+01 8.957769333016184277e+00 3.359213968017099594e-01
1.420883071060362823e+00 7.913370689228260701e-01 5.944513396325160626e-01 5.914497341346996312e-02 1.052982406657620231e+03 3.029761479292125514e+01 9.639699445276690426e+00 1.419029729539440510e+01 6.242124585028349770e+00 3.159036201279485923e-01
8.176140193781257226e-01 5.635654282093498502e-01 2.013672722121558623e-01 6.074809418590458587e-02 7.980446040600111246e+02 1.040186492657745703e+02 9.014577823720870242e+00 1.428266019519565155e+01 2.696140298182069017e+00 1.518857592641920107e-02
1.098380322124640651e+00 8.167226074289819504e-01 2.261602516654976913e-01 1.444142039721304782e-01 1.217374190254212408e+03 5.926706017694748141e+01 8.502136437667534352e+00 7.786904420771174173e+00 7.655280135277965137e+00 3.346804856198461464e-01
1.134163775004097596e+00 1.029048532933663163e+00 3.013303859548808750e-01 1.157239212739690770e-01 6.640867338093588614e+02 1.524373659764846138e+02 -5.808604683295628845e+00 9.115216519077948831e+00 3.329003302437581802e+00 1.527802310370172667e-01
1.477439041549219345e+00 7.903123086072687542e-01 5.306319743983763937e-01 9.150728647575642749e-02 9.300388383489631678e+02 1.735734881028097334e+02 -9.842462634332404647e+00 7.512557381997717165e+00 2.929871485304020862e+00 2.892819566973281464e-01
1.278922004079506847e+00 1.303136266343277061e+00 6.644305862714789956e-01 1.336959186257903054e-01 1.341686552198701520e+03 7.854493137592422158e+01 8.475118400981003219e-01 6.635307317070473943e+00 8.168011226709378292e+00 8.000062248039729873e-03
9.864091178255210979e-01 1.095414297648807267e+00 1.044357889791773242e-01 2.868603760185697849e-02 8.529171015512383747e+02 1.526010854556134859e+02 -3.048939601551253098e+00 1.374382948092564938e+01 4.892774063147342645e+00 3.615479052017334105e-02
1.279291497190686355e+00 6.914086343187348938e-01 6.414435727077731908e-01 8.106069840708350627e-02 6.165027117226156861e+02 8.974982405718085943e+01 1.192092983907382830e+00 3.871883315081614096e+00 3.843180817092348711e+00 1.211908947377005052e-01
9.893450237025802618e-01 1.274558341384013360e+00 2.523854682883031608e-01 1.408990464511549467e-01 5.415553146812119394e+02 4.492659936187092740e+01 -7.526460677704909230e+00 5.399267464182626597e+00 2.383134486865738921e+00 1.062534552884286665e-01
8.610973459232552640e-01 1.249809769427297379e+00 1.290871991269172403e-01 7.646343308378925063e-02 1.498966072342261896e+03 3.511737745626346197e+01 -4.329330778763191390e+00 8.002540415432001453e+00 6.351524667430004101e+00 9.439907983806339331e-02
1.208418021111522300e+00 1.019441089248675603e+00 6.895544703043704482e-01 7.963654763230829103e-02 1.058057276591847085e+03 1.591412466183054164e+02 1.217830556491382943e+00 6.129098285781475752e+00 9.428992987836625872e+00 1.712318470532140369e-01
1.422456877008250409e+00 6.900137412846435447e-01 1.147986104841377530e-01 1.330308154298313894e-02 7.963807499992526573e+02 3.420059079623499088e+01 5.400050423643643072e+00 8.802517576400690658e+00 8.973858809572547557e+00 4.339980986914054872e-01
1.284431627677050436e+00 1.239379820427245038e+00 1.488549099815946741e-01 1.281010046491250567e-02 8.800100940774324272e+02 3.523820609132323423e+00 9.027955172984789556e+00 1.171947336554845975e+01 5.792818199765448206e+00 1.122622800348027639e-02
8.668065745114689191e-01 1.102052613442079831e+00 9.738099792248880449e-02 1.726734684343368964e-01 1.210635960945006445e+03 3.628670605694397011e+01 3.059757167380041665e+00 6.051214607983227189e+00 1.174526051984489117e+00 1.996942982470673034e-01
8.965839762187076678e-01 7.633023400162147754e-01 4.059760347529717261e-01 1.334951715467040667e-02 5.344643592119559798e+02 9.877134183445143378e+00 -3.872847183383685277e+00 8.283430510236538424e+00 6.968845831466218499e+00 2.814528648162983870e-01
1.398887770992201629e+00 8.145445440819425453e-01 7.245519560349623633e-01 1.490087655789364418e-01 5.304692032120026397e+02 1.999029581416996848e+02 7.071440685929090364e+00 7.748540823087626706e+00 5.159428955409000039e+00 5.049577585283460124e-02
1.530391861576855694e+00 6.124640524070716907e-01 7.760267174717412619e-02 3.594712176263520353e-02 8.183699091923995184e+02 7.157593237474227266e+00 -4.551009932672769764e+00 1.278542153169963669e+01 6.052897976115316325e+00 4.435401002739092213e-01
1.191101686524665748e+00 6.172555979617300181e-01 3.274107121910636159e-02 8.610287537236872846e-02 9.017679225650308581e+02 1.862463598768700592e+02 -7.840495002648681933e+00 4.559791996008510040e+00 4.489037619318198225e+00 1.326933361194837513e-01
7.205440337691744190e-01 8.844000185641154310e-01 2.803754730712648691e-02 3.232507310506953224e-02 5.814613427004902633e+02 9.530505405767559068e+01 9.881980049542885780e+00 7.360142390626718267e+00 8.227954318968755842e+00 2.256201764397020026e-01
1.325509785729407586e+00 1.095420573921648044e+00 2.259105988055118142e-01 4.646428503829935774e-02 1.198272540887240211e+03 1.945523925882722835e+02 -5.813904378842259746e+00 4.645282247390474240e+00 1.799222823065271371e+00 1.460557803377582342e-02
9.909411997640227288e-01 9.305114277465013073e-01 7.004876375419379908e-01 4.366034069319801869e-02 1.055755196282740144e+03 6.798009491520448933e+01 2.427464639273477331e+00 5.871811917347728560e+00 9.286765145474664251e+00 2.557462538820842735e-01
